timestamp,energy
2025-07-09 14:00:00,1162661.8
2025-07-09 15:00:00,1234737.7
2025-07-09 16:00:00,1283452.5
2025-07-09 17:00:00,1277123.6
2025-07-09 18:00:00,1225296.1
2025-07-09 19:00:00,1166390.8
2025-07-09 20:00:00,1131277.5
2025-07-09 21:00:00,1062538.0
2025-07-09 22:00:00,952033.2
2025-07-09 23:00:00,842115.4
2025-07-10 00:00:00,747859.5
2025-07-10 01:00:00,680690.1
2025-07-10 02:00:00,634868.0
2025-07-10 03:00:00,610235.1
2025-07-10 04:00:00,612384.5
2025-07-10 05:00:00,642841.7
2025-07-10 06:00:00,705327.5
2025-07-10 07:00:00,785447.9
2025-07-10 08:00:00,897465.1
2025-07-10 09:00:00,1019720.0
2025-07-10 10:00:00,1087498.7
2025-07-10 11:00:00,1151409.2
2025-07-10 12:00:00,1202172.4
2025-07-10 13:00:00,1211627.5
2025-07-10 14:00:00,1235879.1
2025-07-10 15:00:00,1298382.4
2025-07-10 16:00:00,1366948.5
2025-07-10 17:00:00,1380568.3
2025-07-10 18:00:00,1360998.7
2025-07-10 19:00:00,1321566.0
2025-07-10 20:00:00,1292851.4
2025-07-10 21:00:00,1222838.6
2025-07-10 22:00:00,1099753.2
2025-07-10 23:00:00,968345.5
2025-07-11 00:00:00,860026.4
2025-07-11 01:00:00,782840.4
2025-07-11 02:00:00,726168.4
2025-07-11 03:00:00,690753.6
2025-07-11 04:00:00,686521.0
2025-07-11 05:00:00,707956.3
2025-07-11 06:00:00,757735.1
2025-07-11 07:00:00,852332.2
2025-07-11 08:00:00,983864.7
2025-07-11 09:00:00,1112565.3
2025-07-11 10:00:00,1200057.1
2025-07-11 11:00:00,1280300.8
2025-07-11 12:00:00,1337729.5
2025-07-11 13:00:00,1381815.1
2025-07-11 14:00:00,1427926.4
2025-07-11 15:00:00,1464650.2
2025-07-11 16:00:00,1509621.1
2025-07-11 17:00:00,1491659.3
2025-07-11 18:00:00,1453246.8
2025-07-11 19:00:00,1404659.8
2025-07-11 20:00:00,1375935.7
2025-07-11 21:00:00,1315233.1
2025-07-11 22:00:00,1212842.1
2025-07-11 23:00:00,1099492.6
2025-07-12 00:00:00,1000572.3
2025-07-12 01:00:00,924593.2
2025-07-12 02:00:00,865500.8
2025-07-12 03:00:00,817876.2
2025-07-12 04:00:00,790642.7
2025-07-12 05:00:00,787093.1
2025-07-12 06:00:00,838132.0
2025-07-12 07:00:00,986438.2
2025-07-12 08:00:00,1152121.7
2025-07-12 09:00:00,1297805.3
2025-07-12 10:00:00,1408556.5
2025-07-12 11:00:00,1486549.0
2025-07-12 12:00:00,1536947.9
2025-07-12 13:00:00,1570598.1
2025-07-12 14:00:00,1595560.3
2025-07-12 15:00:00,1619389.7
