latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
32.864674,-97.05017,186.0,-18000,America/Chicago,GMT-5

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm),shortwave_radiation (W/m²)
2026-02-09T23:00,21.9,42,8.5,19.3,14.5,100,0.00,0.0
2026-02-10T00:00,21.9,45,9.5,19.3,17.2,100,0.00,0.0
2026-02-10T01:00,21.3,53,11.2,19.0,18.3,100,0.00,0.0
2026-02-10T02:00,20.5,55,11.2,18.1,18.5,100,0.00,0.0
2026-02-10T03:00,19.8,61,12.0,17.7,18.3,99,0.00,0.0
2026-02-10T04:00,19.1,66,12.8,17.5,17.2,99,0.00,0.0
2026-02-10T05:00,18.5,70,12.8,16.9,16.4,98,0.00,0.0
2026-02-10T06:00,17.8,72,12.7,16.5,14.5,100,0.00,0.0
2026-02-10T07:00,17.2,79,13.4,16.4,13.3,100,0.00,0.0
2026-02-10T08:00,16.8,82,13.8,16.0,13.6,100,0.00,0.0
2026-02-10T09:00,16.9,84,14.2,16.0,15.4,100,0.00,20.0
2026-02-10T10:00,18.0,81,14.7,17.7,12.8,100,0.00,121.0
2026-02-10T11:00,18.5,79,14.9,18.4,12.3,100,0.00,144.0
2026-02-10T12:00,19.4,75,14.9,19.1,13.5,100,0.00,178.0
2026-02-10T13:00,19.7,74,15.0,19.6,12.0,100,0.00,143.0
2026-02-10T14:00,21.2,67,14.8,21.4,9.3,100,0.00,250.0
2026-02-10T15:00,21.6,65,14.7,22.1,7.2,100,0.00,158.0
2026-02-10T16:00,22.8,58,14.2,22.8,9.7,100,0.00,285.0
2026-02-10T17:00,22.9,58,14.3,23.5,5.8,100,0.00,174.0
2026-02-10T18:00,22.5,62,14.8,23.3,4.7,100,0.00,109.0
2026-02-10T19:00,19.7,56,10.8,18.0,13.5,100,0.00,21.0
2026-02-10T20:00,14.8,45,3.0,11.1,14.3,100,0.10,0.0
2026-02-10T21:00,12.4,70,7.1,9.6,14.0,100,5.00,0.0
2026-02-10T22:00,11.6,82,8.6,9.5,12.2,100,2.80,0.0
2026-02-10T23:00,12.1,81,9.0,10.8,7.3,100,0.50,0.0
2026-02-11T00:00,12.1,77,8.2,10.1,10.7,100,0.00,0.0
2026-02-11T01:00,11.1,81,7.9,9.0,10.4,100,0.00,0.0
2026-02-11T02:00,10.6,83,7.7,8.3,11.3,58,0.00,0.0
2026-02-11T03:00,9.9,84,7.3,7.9,9.0,0,0.00,0.0
2026-02-11T04:00,9.4,84,6.8,7.3,8.8,14,0.00,0.0
2026-02-11T05:00,9.1,83,6.2,6.9,8.5,9,0.00,0.0
2026-02-11T06:00,8.7,79,5.3,6.1,10.3,5,0.00,0.0
2026-02-11T07:00,8.6,73,4.0,5.5,10.9,5,0.00,0.0
2026-02-11T08:00,8.0,69,2.7,4.9,10.0,35,0.00,0.0
2026-02-11T09:00,8.1,65,1.8,4.8,9.9,21,0.00,28.0
2026-02-11T10:00,9.1,58,1.4,5.9,9.4,100,0.00,189.0
2026-02-11T11:00,10.4,54,1.6,7.5,7.3,26,0.00,343.0
2026-02-11T12:00,12.4,49,2.0,9.4,8.6,14,0.00,551.0
2026-02-11T13:00,14.9,42,2.2,12.4,9.9,0,0.00,664.0
2026-02-11T14:00,16.4,39,2.5,14.3,9.6,0,0.00,715.0
2026-02-11T15:00,17.5,38,3.0,15.4,8.8,0,0.00,697.0
2026-02-11T16:00,18.0,37,3.2,15.6,8.5,0,0.00,611.0
2026-02-11T17:00,18.0,38,3.4,15.2,8.5,0,0.00,467.0
2026-02-11T18:00,17.3,41,3.8,14.8,7.3,0,0.00,281.0
2026-02-11T19:00,15.9,47,4.6,13.7,6.2,0,0.00,87.0
2026-02-11T20:00,14.4,57,5.9,12.8,3.4,0,0.00,0.0
2026-02-11T21:00,13.8,58,5.6,12.1,4.1,0,0.00,0.0
2026-02-11T22:00,12.9,60,5.4,11.3,3.1,0,0.00,0.0
2026-02-11T23:00,12.1,63,5.3,10.7,1.8,0,0.00,0.0
2026-02-12T00:00,11.4,66,5.2,10.1,1.0,1,0.00,0.0
2026-02-12T01:00,9.9,71,4.9,8.4,2.0,0,0.00,0.0
2026-02-12T02:00,9.0,71,4.1,7.3,1.8,1,0.00,0.0
2026-02-12T03:00,8.6,72,3.8,7.0,1.0,0,0.00,0.0
2026-02-12T04:00,8.1,74,3.8,6.6,0.6,0,0.00,0.0
2026-02-12T05:00,7.6,78,4.0,5.9,2.0,0,0.00,0.0
2026-02-12T06:00,7.2,81,4.2,5.4,2.8,38,0.00,0.0
2026-02-12T07:00,6.6,91,5.2,4.8,4.3,0,0.00,0.0
2026-02-12T08:00,5.8,95,5.1,3.9,4.9,0,0.00,0.0
2026-02-12T09:00,6.9,96,6.3,5.3,4.8,0,0.00,30.0
2026-02-12T10:00,9.1,89,7.3,7.8,4.4,0,0.00,195.0
2026-02-12T11:00,11.6,79,8.1,10.6,3.2,0,0.00,389.0
2026-02-12T12:00,14.6,67,8.6,13.7,3.4,0,0.00,553.0
2026-02-12T13:00,17.7,54,8.2,17.4,4.1,0,0.00,664.0
2026-02-12T14:00,19.9,44,7.2,19.3,5.9,0,0.00,709.0
2026-02-12T15:00,21.4,39,6.9,20.3,7.8,0,0.00,689.0
2026-02-12T16:00,22.4,39,7.6,20.9,8.5,30,0.00,604.0
2026-02-12T17:00,22.9,38,7.8,21.1,8.6,88,0.00,456.0
2026-02-12T18:00,22.8,40,8.4,21.3,7.1,99,0.00,265.0
2026-02-12T19:00,20.4,55,10.9,19.8,5.9,75,0.00,80.0
2026-02-12T20:00,19.0,55,9.7,18.0,6.9,87,0.00,1.0
2026-02-12T21:00,18.0,59,9.9,17.0,6.8,28,0.00,0.0
2026-02-12T22:00,17.6,59,9.6,16.5,7.4,13,0.00,0.0
2026-02-12T23:00,17.1,61,9.5,16.0,7.3,33,0.00,0.0
2026-02-13T00:00,16.5,63,9.4,15.3,7.2,31,0.00,0.0
2026-02-13T01:00,15.1,69,9.5,14.0,6.9,28,0.00,0.0
2026-02-13T02:00,14.7,71,9.6,13.6,6.5,60,0.00,0.0
2026-02-13T03:00,14.4,74,9.8,13.4,6.1,57,0.00,0.0
2026-02-13T04:00,13.9,77,9.9,13.0,6.1,16,0.00,0.0
2026-02-13T05:00,13.6,79,10.0,12.6,6.3,38,0.00,0.0
2026-02-13T06:00,13.2,81,9.9,12.4,5.5,70,0.00,0.0
2026-02-13T07:00,12.8,81,9.6,11.9,5.4,100,0.00,0.0
2026-02-13T08:00,12.6,83,9.7,11.7,5.4,63,0.00,0.0
2026-02-13T09:00,13.6,81,10.5,13.0,5.8,70,0.00,29.0
2026-02-13T10:00,16.3,74,11.8,16.0,5.9,89,0.00,183.0
2026-02-13T11:00,18.9,69,13.0,18.9,6.2,99,0.00,357.0
2026-02-13T12:00,20.4,65,13.6,20.5,7.6,100,0.00,378.0
2026-02-13T13:00,21.9,64,14.8,22.2,9.3,100,0.00,569.0
2026-02-13T14:00,23.4,60,15.1,23.5,10.4,100,0.00,439.0
2026-02-13T15:00,25.0,53,14.8,24.8,11.7,100,0.00,480.0
2026-02-13T16:00,25.9,49,14.4,25.2,14.1,100,0.00,427.0
2026-02-13T17:00,25.1,51,14.2,24.2,15.9,100,0.00,244.0
2026-02-13T18:00,24.4,55,14.7,24.0,13.3,100,0.00,129.0
2026-02-13T19:00,23.2,58,14.6,22.9,12.4,100,0.00,53.0
2026-02-13T20:00,22.3,62,14.7,22.0,12.6,100,0.00,1.0
2026-02-13T21:00,21.8,66,15.1,21.7,12.7,100,0.00,0.0
2026-02-13T22:00,21.1,69,15.2,20.8,14.6,100,0.00,0.0
2026-02-13T23:00,20.9,70,15.1,20.2,16.5,99,0.00,0.0
2026-02-14T00:00,19.9,76,15.4,19.0,18.4,80,0.20,0.0
2026-02-14T01:00,19.7,76,15.2,19.5,13.8,100,0.10,0.0
2026-02-14T02:00,19.5,78,15.6,19.5,13.7,92,0.00,0.0
2026-02-14T03:00,19.1,82,16.0,19.1,14.4,100,0.00,0.0
2026-02-14T04:00,18.9,85,16.2,18.8,15.0,100,0.00,0.0
2026-02-14T05:00,18.0,92,16.6,18.0,15.7,100,0.90,0.0
2026-02-14T06:00,17.5,93,16.4,17.7,13.7,100,0.00,0.0
2026-02-14T07:00,18.1,91,16.6,18.4,14.3,100,0.00,0.0
2026-02-14T08:00,17.7,90,16.1,17.2,17.7,100,0.00,0.0
2026-02-14T09:00,18.0,89,16.1,17.7,16.5,100,0.70,8.0
2026-02-14T10:00,18.6,87,16.4,19.1,12.2,100,0.30,52.0
2026-02-14T11:00,18.0,95,17.2,18.9,12.0,100,1.50,52.0
2026-02-14T12:00,18.6,92,17.3,19.1,14.6,100,4.40,83.0
2026-02-14T13:00,17.6,97,17.1,18.7,10.4,100,1.40,179.0
2026-02-14T14:00,18.1,96,17.4,19.9,5.9,100,2.30,161.0
2026-02-14T15:00,19.0,88,16.9,19.5,12.8,100,0.10,220.0
2026-02-14T16:00,18.9,85,16.3,19.6,9.7,100,0.00,171.0
2026-02-14T17:00,18.9,71,13.4,18.7,8.4,100,0.40,167.0
2026-02-14T18:00,17.8,77,13.8,17.7,8.5,100,0.00,61.0
2026-02-14T19:00,16.0,97,15.6,16.9,7.0,100,0.00,30.0
2026-02-14T20:00,15.3,98,15.0,16.2,5.2,100,0.00,0.0
2026-02-14T21:00,15.4,97,14.9,16.1,6.2,100,0.00,0.0
2026-02-14T22:00,14.6,97,14.1,15.3,4.7,100,0.00,0.0
2026-02-14T23:00,15.0,96,14.4,15.8,4.4,100,0.10,0.0
2026-02-15T00:00,14.6,97,14.1,15.5,2.9,64,0.00,0.0
2026-02-15T01:00,14.1,96,13.4,14.5,4.4,58,0.10,0.0
2026-02-15T02:00,14.1,95,13.3,13.4,12.7,34,0.00,0.0
2026-02-15T03:00,14.7,93,13.6,12.7,21.7,41,0.00,0.0
2026-02-15T04:00,14.2,91,12.8,12.3,19.0,26,0.00,0.0
2026-02-15T05:00,13.6,87,11.4,11.1,20.1,66,0.00,0.0
2026-02-15T06:00,13.6,85,11.1,11.4,17.9,100,0.00,0.0
2026-02-15T07:00,13.9,81,10.6,11.3,18.9,100,0.00,0.0
2026-02-15T08:00,14.2,76,10.0,11.5,18.6,100,0.00,0.0
2026-02-15T09:00,13.9,79,10.2,11.2,19.1,100,0.00,12.0
2026-02-15T10:00,14.1,75,9.8,11.0,20.9,100,0.00,90.0
2026-02-15T11:00,14.6,72,9.6,11.0,23.4,100,0.00,171.0
2026-02-15T12:00,15.4,68,9.6,12.1,22.4,91,0.00,310.0
2026-02-15T13:00,16.9,61,9.4,13.8,20.2,52,0.00,473.0
2026-02-15T14:00,17.8,59,9.6,16.3,14.7,0,0.00,682.0
2026-02-15T15:00,18.5,58,9.9,17.5,12.5,5,0.00,713.0
2026-02-15T16:00,18.8,57,10.1,17.6,11.5,0,0.00,624.0
2026-02-15T17:00,18.9,56,10.0,17.3,10.8,0,0.00,483.0
2026-02-15T18:00,18.5,58,10.1,17.2,8.8,0,0.00,293.0
2026-02-15T19:00,16.9,67,10.6,16.3,5.3,0,0.00,98.0
2026-02-15T20:00,15.5,70,9.9,14.7,5.7,0,0.00,1.0
2026-02-15T21:00,14.5,73,9.6,13.5,6.0,4,0.00,0.0
2026-02-15T22:00,13.4,76,9.4,12.5,5.4,6,0.00,0.0
2026-02-15T23:00,12.9,77,9.0,12.1,3.5,59,0.00,0.0
2026-02-16T00:00,12.1,81,8.9,11.0,5.6,53,0.00,0.0
2026-02-16T01:00,11.1,84,8.4,9.8,6.4,25,0.00,0.0
2026-02-16T02:00,10.4,87,8.2,9.1,5.5,32,0.00,0.0
2026-02-16T03:00,9.6,88,7.8,8.6,3.3,0,0.00,0.0
2026-02-16T04:00,9.4,89,7.6,8.5,1.6,0,0.00,0.0
2026-02-16T05:00,8.8,91,7.4,7.8,1.9,0,0.00,0.0
2026-02-16T06:00,8.2,93,7.2,7.0,3.1,0,0.00,0.0
2026-02-16T07:00,7.2,95,6.4,5.6,4.9,0,0.00,0.0
2026-02-16T08:00,7.3,95,6.5,5.5,6.2,0,0.00,0.0
2026-02-16T09:00,8.4,93,7.4,6.6,7.9,0,0.00,38.0
2026-02-16T10:00,10.7,88,8.9,9.3,7.7,0,0.00,216.0
2026-02-16T11:00,13.2,81,10.1,12.1,8.4,0,0.00,417.0
2026-02-16T12:00,15.4,75,10.9,14.5,9.2,0,0.00,585.0
2026-02-16T13:00,17.2,70,11.6,17.3,8.8,0,0.00,697.0
2026-02-16T14:00,18.5,65,11.8,19.0,8.4,0,0.00,746.0
2026-02-16T15:00,19.5,60,11.7,19.8,8.9,0,0.00,725.0
2026-02-16T16:00,20.4,58,11.9,19.9,10.2,0,0.00,638.0
2026-02-16T17:00,20.7,55,11.4,19.4,11.7,0,0.00,492.0
2026-02-16T18:00,20.3,57,11.6,19.3,10.2,0,0.00,302.0
2026-02-16T19:00,19.0,63,11.7,18.1,9.4,0,0.00,102.0
2026-02-16T20:00,17.5,67,11.2,15.9,13.8,3,0.00,1.0
2026-02-16T21:00,16.5,69,10.9,15.3,10.5,100,0.00,0.0
2026-02-16T22:00,15.8,71,10.6,14.5,10.2,99,0.00,0.0
2026-02-16T23:00,15.6,71,10.3,14.0,11.8,70,0.00,0.0
2026-02-17T00:00,15.4,72,10.3,13.6,13.3,5,0.00,0.0
2026-02-17T01:00,14.9,74,10.4,13.1,13.3,66,0.00,0.0
2026-02-17T02:00,14.6,77,10.6,12.9,12.9,80,0.00,0.0
2026-02-17T03:00,14.4,78,10.7,12.6,13.9,68,0.00,0.0
2026-02-17T04:00,14.2,80,10.8,12.3,14.9,82,0.00,0.0
2026-02-17T05:00,13.8,84,11.1,11.9,14.8,99,0.00,0.0
2026-02-17T06:00,13.7,86,11.4,12.0,14.4,83,0.00,0.0
2026-02-17T07:00,13.6,91,12.2,12.3,13.3,97,0.00,0.0
2026-02-17T08:00,13.5,92,12.2,12.1,14.1,98,0.00,0.0
2026-02-17T09:00,13.8,91,12.4,12.4,14.4,100,0.00,36.0
2026-02-17T10:00,15.1,88,13.1,12.9,21.4,100,0.00,188.0
2026-02-17T11:00,16.3,84,13.6,14.3,21.6,100,0.00,273.0
2026-02-17T12:00,18.6,73,13.6,16.4,22.9,100,0.00,387.0
2026-02-17T13:00,20.2,70,14.6,19.6,17.8,96,0.00,627.0
2026-02-17T14:00,21.9,64,14.8,21.4,19.8,44,0.00,720.0
2026-02-17T15:00,23.0,60,14.7,22.2,21.4,34,0.00,714.0
2026-02-17T16:00,23.7,58,15.0,22.6,21.5,34,0.00,623.0
2026-02-17T17:00,24.1,58,15.4,22.9,20.9,55,0.00,479.0
2026-02-17T18:00,23.5,61,15.6,22.8,18.3,85,0.00,294.0
2026-02-17T19:00,22.6,64,15.5,21.9,18.1,27,0.00,98.0
2026-02-17T20:00,21.8,68,15.5,21.0,17.8,48,0.00,2.0
2026-02-17T21:00,21.5,69,15.6,20.9,17.1,84,0.00,0.0
2026-02-17T22:00,21.1,71,15.6,20.4,17.8,100,0.00,0.0
2026-02-17T23:00,20.9,72,15.6,20.0,19.3,99,0.00,0.0
2026-02-18T00:00,20.4,74,15.6,19.6,18.6,98,0.00,0.0
2026-02-18T01:00,19.8,79,16.0,19.5,16.6,96,0.00,0.0
2026-02-18T02:00,19.5,81,16.0,19.6,13.2,97,0.00,0.0
2026-02-18T03:00,19.0,82,15.9,19.3,11.3,42,0.00,0.0
2026-02-18T04:00,18.0,84,15.3,18.5,9.1,65,0.00,0.0
2026-02-18T05:00,16.8,85,14.2,17.1,6.9,23,0.00,0.0
2026-02-18T06:00,16.0,76,11.7,15.3,8.5,22,0.00,0.0
2026-02-18T07:00,15.3,66,8.9,13.9,7.7,41,0.00,0.0
2026-02-18T08:00,14.3,64,7.6,12.6,7.1,70,0.00,0.0
2026-02-18T09:00,14.4,63,7.6,12.6,8.6,100,0.00,39.0
2026-02-18T10:00,16.1,61,8.6,14.8,6.3,100,0.00,144.0
2026-02-18T11:00,17.8,56,8.9,16.9,4.0,99,0.00,260.0
2026-02-18T12:00,19.6,50,8.8,18.6,4.5,100,0.00,414.0
2026-02-18T13:00,21.5,35,5.4,19.7,4.7,99,0.00,508.0
2026-02-18T14:00,22.5,27,2.8,20.7,4.4,82,0.00,629.0
2026-02-18T15:00,23.0,27,3.0,21.2,8.1,12,0.00,705.0
2026-02-18T16:00,23.1,29,4.2,20.8,10.3,34,0.00,646.0
2026-02-18T17:00,23.2,27,3.5,20.1,11.4,70,0.00,485.0
2026-02-18T18:00,22.5,32,5.2,19.9,9.6,44,0.00,292.0
2026-02-18T19:00,20.6,38,5.7,18.3,8.9,0,0.00,106.0
2026-02-18T20:00,18.5,44,6.1,16.3,8.7,0,0.00,2.0
2026-02-18T21:00,17.6,47,6.3,15.3,9.5,23,0.00,0.0
2026-02-18T22:00,17.3,52,7.2,14.9,11.3,61,0.00,0.0
2026-02-18T23:00,17.6,61,10.1,15.7,13.8,67,0.00,0.0
2026-02-19T00:00,18.0,72,12.9,16.5,17.1,25,0.00,0.0
2026-02-19T01:00,17.8,82,14.7,16.8,17.5,12,0.00,0.0
2026-02-19T02:00,17.6,88,15.6,17.1,16.6,0,0.00,0.0
2026-02-19T03:00,17.5,89,15.8,17.2,15.7,0,0.00,0.0
2026-02-19T04:00,17.4,91,15.8,16.9,16.7,0,0.00,0.0
2026-02-19T05:00,17.1,91,15.6,16.7,16.1,0,0.00,0.0
2026-02-19T06:00,16.7,91,15.2,16.3,14.6,4,0.00,0.0
2026-02-19T07:00,16.5,91,15.1,16.2,14.0,0,0.00,0.0
2026-02-19T08:00,15.6,89,13.8,15.2,11.2,2,0.00,0.0
2026-02-19T09:00,15.9,82,12.9,15.1,11.9,0,0.00,44.0
2026-02-19T10:00,17.8,73,12.8,17.2,9.4,33,0.00,229.0
2026-02-19T11:00,20.0,56,10.9,19.0,8.5,66,0.00,428.0
2026-02-19T12:00,21.6,36,5.9,19.0,12.0,99,0.00,570.0
2026-02-19T13:00,23.0,27,3.0,20.7,10.5,44,0.00,705.0
2026-02-19T14:00,23.5,26,3.1,21.7,9.6,82,0.00,757.0
2026-02-19T15:00,23.8,27,3.4,21.7,10.1,93,0.00,712.0
2026-02-19T16:00,23.6,27,3.7,20.8,10.3,80,0.00,576.0
2026-02-19T17:00,23.4,28,3.8,20.5,10.1,55,0.00,446.0
2026-02-19T18:00,22.6,33,5.3,20.4,6.9,37,0.00,311.0
2026-02-19T19:00,20.5,45,8.0,19.5,3.3,3,0.00,111.0
2026-02-19T20:00,18.9,45,6.8,17.7,2.2,0,0.00,2.0
2026-02-19T21:00,16.9,51,6.8,15.3,5.6,0,0.00,0.0
2026-02-19T22:00,15.1,55,6.1,13.2,6.5,0,0.00,0.0
2026-02-19T23:00,14.4,51,4.2,11.6,9.7,0,0.00,0.0
2026-02-20T00:00,12.8,45,1.0,8.8,13.7,0,0.00,0.0
2026-02-20T01:00,11.1,47,0.3,7.1,13.2,0,0.00,0.0
2026-02-20T02:00,10.1,51,0.2,6.2,12.1,0,0.00,0.0
2026-02-20T03:00,8.9,51,-0.7,4.8,13.2,0,0.00,0.0
2026-02-20T04:00,8.0,53,-0.9,3.7,14.1,0,0.00,0.0
2026-02-20T05:00,7.2,55,-1.2,3.2,12.0,0,0.00,0.0
2026-02-20T06:00,6.6,56,-1.5,2.5,11.6,0,0.00,0.0
2026-02-20T07:00,5.8,55,-2.4,1.9,10.4,4,0.00,0.0
2026-02-20T08:00,5.0,59,-2.5,1.0,10.7,66,0.00,0.0
2026-02-20T09:00,5.1,58,-2.5,0.8,12.0,85,0.00,45.0
2026-02-20T10:00,5.9,55,-2.5,1.9,10.8,88,0.00,207.0
2026-02-20T11:00,7.2,53,-1.8,3.2,11.0,100,0.00,358.0
2026-02-20T12:00,8.6,50,-1.1,4.7,11.3,98,0.00,463.0
2026-02-20T13:00,10.4,45,-1.1,6.9,8.5,95,0.00,481.0
2026-02-20T14:00,12.3,42,-0.2,9.7,6.2,62,0.00,622.0
2026-02-20T15:00,13.5,41,0.3,10.6,6.1,63,0.00,557.0
2026-02-20T16:00,14.6,40,1.3,11.9,5.6,88,0.00,498.0
2026-02-20T17:00,15.1,41,2.1,12.5,5.9,100,0.00,357.0
2026-02-20T18:00,14.7,44,2.7,12.5,3.6,100,0.40,147.0
2026-02-20T19:00,15.0,43,2.5,12.5,5.3,100,0.00,33.0
2026-02-20T20:00,14.1,50,3.8,11.8,5.4,96,0.00,1.0
2026-02-20T21:00,13.1,63,6.2,11.6,3.5,21,0.00,0.0
2026-02-20T22:00,12.0,63,5.2,10.1,5.1,18,0.00,0.0
2026-02-20T23:00,11.1,69,5.7,9.3,5.1,54,0.00,0.0
2026-02-21T00:00,10.9,69,5.4,9.0,5.6,52,0.00,0.0
2026-02-21T01:00,11.1,66,5.1,9.5,3.0,85,0.00,0.0
2026-02-21T02:00,11.4,69,5.9,9.9,3.1,92,0.00,0.0
2026-02-21T03:00,11.1,71,5.9,9.5,4.1,97,0.00,0.0
2026-02-21T04:00,11.4,65,5.2,8.8,9.4,17,0.00,0.0
2026-02-21T05:00,10.6,66,4.6,8.4,6.6,1,0.00,0.0
2026-02-21T06:00,9.9,68,4.3,7.5,7.0,0,0.00,0.0
2026-02-21T07:00,9.1,72,4.4,6.4,9.4,0,0.00,0.0
2026-02-21T08:00,8.8,72,4.0,5.7,11.0,0,0.00,0.0
2026-02-21T09:00,8.9,69,3.5,6.0,9.5,0,0.00,48.0
2026-02-21T10:00,10.3,61,3.0,6.9,12.6,0,0.00,235.0
2026-02-21T11:00,11.8,50,1.8,7.6,16.0,0,0.00,438.0
2026-02-21T12:00,12.9,42,0.2,8.4,18.7,0,0.00,607.0
2026-02-21T13:00,14.6,37,-0.2,10.2,20.7,0,0.00,723.0
2026-02-21T14:00,14.9,35,-0.5,10.7,21.3,0,0.00,773.0
2026-02-21T15:00,15.1,33,-0.9,10.7,21.6,0,0.00,754.0
2026-02-21T16:00,14.7,33,-1.4,9.7,22.0,0,0.00,665.0
2026-02-21T17:00,14.0,33,-1.9,8.4,21.9,0,0.00,517.0
2026-02-21T18:00,13.1,35,-2.2,7.7,20.0,0,0.00,326.0
2026-02-21T19:00,12.1,36,-2.4,7.2,16.6,0,0.00,119.0
2026-02-21T20:00,10.8,40,-2.2,6.2,14.5,0,0.00,3.0
2026-02-21T21:00,10.1,43,-2.0,5.8,12.8,0,0.00,0.0
2026-02-21T22:00,9.3,46,-1.6,5.2,11.7,0,0.00,0.0
2026-02-21T23:00,8.6,50,-1.2,4.7,11.0,0,0.00,0.0
2026-02-22T00:00,7.8,55,-0.6,4.3,9.2,0,0.00,0.0
2026-02-22T01:00,6.5,61,-0.5,2.9,9.6,0,0.00,0.0
2026-02-22T02:00,5.9,63,-0.5,2.3,10.0,0,0.00,0.0
2026-02-22T03:00,5.5,66,-0.4,1.8,10.7,0,0.00,0.0
2026-02-22T04:00,5.1,68,-0.3,1.4,9.9,0,0.00,0.0
2026-02-22T05:00,4.6,71,-0.3,1.2,8.6,0,0.00,0.0
2026-02-22T06:00,4.2,73,-0.3,0.8,8.3,0,0.00,0.0
2026-02-22T07:00,3.5,77,-0.2,0.0,9.0,0,0.00,0.0
2026-02-22T08:00,3.0,78,-0.4,-0.4,8.5,0,0.00,0.0
2026-02-22T09:00,3.9,74,-0.3,0.5,8.3,0,0.00,53.0
2026-02-22T10:00,5.7,63,-0.8,2.1,8.9,24,0.00,245.0
2026-02-22T11:00,7.3,55,-1.2,3.7,9.3,30,0.00,448.0
2026-02-22T12:00,8.9,48,-1.5,5.5,10.5,17,0.00,618.0
2026-02-22T13:00,10.6,41,-2.2,7.6,11.5,0,0.00,732.0
2026-02-22T14:00,11.6,37,-2.5,8.7,11.7,0,0.00,781.0
2026-02-22T15:00,12.4,34,-3.1,9.4,11.5,20,0.00,761.0
2026-02-22T16:00,12.9,32,-3.5,9.3,11.5,0,0.00,672.0
2026-02-22T17:00,13.0,31,-3.7,8.7,11.5,0,0.00,523.0
2026-02-22T18:00,12.5,30,-4.4,8.1,11.5,0,0.00,329.0
2026-02-22T19:00,11.6,33,-4.3,7.9,6.5,0,0.00,121.0
2026-02-22T20:00,9.5,50,-0.4,6.7,4.2,0,0.00,4.0
2026-02-22T21:00,8.6,52,-0.6,5.7,4.9,0,0.00,0.0
2026-02-22T22:00,7.9,52,-1.4,4.8,5.5,0,0.00,0.0
2026-02-22T23:00,7.0,57,-1.0,4.0,5.2,0,0.00,0.0
2026-02-23T00:00,6.3,60,-0.8,3.3,5.3,0,0.00,0.0
2026-02-23T01:00,4.8,66,-1.0,1.7,5.4,0,0.00,0.0
2026-02-23T02:00,4.3,65,-1.8,1.1,5.6,0,0.00,0.0
2026-02-23T03:00,3.5,68,-1.9,0.4,5.0,2,0.00,0.0
2026-02-23T04:00,3.0,69,-2.1,-0.2,5.0,0,0.00,0.0
2026-02-23T05:00,2.6,70,-2.2,-0.6,5.2,0,0.00,0.0
2026-02-23T06:00,2.2,71,-2.5,-1.1,5.2,3,0.00,0.0
2026-02-23T07:00,1.5,71,-3.2,-1.9,5.4,0,0.00,0.0
2026-02-23T08:00,0.8,69,-4.2,-2.6,4.6,0,0.00,0.0
2026-02-23T09:00,2.4,60,-4.7,-1.0,4.4,0,0.00,57.0
2026-02-23T10:00,4.3,49,-5.6,1.0,3.2,22,0.00,253.0
2026-02-23T11:00,6.4,42,-5.5,3.1,3.3,11,0.00,460.0
2026-02-23T12:00,8.5,35,-6.1,5.6,3.4,2,0.00,631.0
2026-02-23T13:00,10.5,30,-6.4,8.6,2.2,19,0.00,747.0
2026-02-23T14:00,12.3,27,-6.2,10.7,2.2,1,0.00,796.0
2026-02-23T15:00,13.3,26,-6.1,11.4,3.1,5,0.00,774.0
2026-02-23T16:00,13.9,25,-6.1,11.3,4.1,0,0.00,684.0
2026-02-23T17:00,14.1,24,-6.1,10.5,4.7,0,0.00,533.0
2026-02-23T18:00,13.8,24,-6.4,10.0,5.4,0,0.00,337.0
2026-02-23T19:00,12.4,42,-0.3,9.7,3.9,0,0.00,126.0
2026-02-23T20:00,10.8,39,-2.7,7.5,5.3,0,0.00,4.0
2026-02-23T21:00,10.4,34,-5.0,6.6,6.9,0,0.00,0.0
2026-02-23T22:00,9.6,35,-5.1,5.6,8.7,0,0.00,0.0
2026-02-23T23:00,8.9,38,-4.6,5.1,7.6,22,0.00,0.0
2026-02-24T00:00,8.8,38,-4.7,4.7,8.8,5,0.00,0.0
2026-02-24T01:00,7.4,45,-3.8,3.6,8.3,0,0.00,0.0
2026-02-24T02:00,6.4,49,-3.5,2.8,7.2,0,0.00,0.0
2026-02-24T03:00,6.2,49,-3.9,2.4,7.4,0,0.00,0.0
2026-02-24T04:00,6.1,47,-4.5,2.1,8.7,0,0.00,0.0
2026-02-24T05:00,5.9,46,-4.8,1.6,10.3,1,0.00,0.0
2026-02-24T06:00,5.9,47,-4.6,1.4,12.5,0,0.00,0.0
2026-02-24T07:00,6.4,46,-4.4,1.8,12.9,0,0.00,0.0
2026-02-24T08:00,5.7,49,-4.2,1.3,11.5,0,0.00,0.0
2026-02-24T09:00,6.7,48,-3.7,2.2,12.7,42,0.00,59.0
2026-02-24T10:00,9.0,44,-2.8,4.7,12.4,31,0.00,250.0
2026-02-24T11:00,12.0,37,-2.3,7.6,13.3,5,0.00,460.0
2026-02-24T12:00,15.1,29,-2.7,10.4,17.5,72,0.00,629.0
2026-02-24T13:00,18.3,22,-3.5,13.2,23.3,95,0.00,743.0
2026-02-24T14:00,20.1,22,-2.3,15.2,24.7,89,0.00,789.0
