latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
32.864674,-97.05017,186.0,-18000,America/Chicago,GMT-5

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm),shortwave_radiation (W/m²)
2023-04-16T00:00,15.7,44,3.6,11.2,20.3,0,0.00,0.0
2023-04-16T01:00,14.6,48,3.8,10.8,15.6,0,0.00,0.0
2023-04-16T02:00,13.6,51,3.7,10.0,14.4,0,0.00,0.0
2023-04-16T03:00,12.4,54,3.5,9.5,10.0,0,0.00,0.0
2023-04-16T04:00,11.4,60,4.0,8.9,7.6,0,0.00,0.0
2023-04-16T05:00,10.2,68,4.7,7.7,8.3,0,0.00,0.0
2023-04-16T06:00,9.3,75,5.0,6.9,8.4,0,0.00,0.0
2023-04-16T07:00,9.1,76,5.0,6.8,7.1,0,0.00,0.0
2023-04-16T08:00,10.6,68,4.9,7.9,9.8,0,0.00,64.0
2023-04-16T09:00,13.2,53,4.0,10.5,9.0,0,0.00,262.0
2023-04-16T10:00,15.1,43,2.6,12.1,8.9,0,0.00,484.0
2023-04-16T11:00,16.5,38,2.0,14.3,8.4,0,0.00,684.0
2023-04-16T12:00,18.0,34,1.8,16.5,9.0,0,0.00,841.0
2023-04-16T13:00,19.4,31,1.6,18.3,10.1,0,0.00,940.0
2023-04-16T14:00,20.5,27,1.1,19.2,12.3,0,0.00,974.0
2023-04-16T15:00,21.5,25,0.6,19.5,14.2,0,0.00,938.0
2023-04-16T16:00,22.0,23,-0.2,19.0,16.1,0,0.00,836.0
2023-04-16T17:00,22.2,21,-0.9,18.3,15.9,0,0.00,677.0
2023-04-16T18:00,21.9,21,-1.2,17.5,14.1,0,0.00,475.0
2023-04-16T19:00,20.5,27,0.6,17.2,9.2,0,0.00,252.0
2023-04-16T20:00,17.0,42,4.2,14.4,8.7,0,0.00,56.0
2023-04-16T21:00,18.0,37,3.0,15.6,5.6,0,0.00,0.0
2023-04-16T22:00,17.0,40,3.3,15.1,2.3,0,0.00,0.0
2023-04-16T23:00,14.9,47,3.8,12.7,5.4,0,0.00,0.0
2023-04-17T00:00,12.4,60,4.8,9.7,10.1,0,0.00,0.0
2023-04-17T01:00,12.6,64,5.9,10.2,9.5,0,0.00,0.0
2023-04-17T02:00,12.6,64,6.0,10.3,8.7,0,0.00,0.0
2023-04-17T03:00,12.1,63,5.2,9.6,9.2,0,0.00,0.0
2023-04-17T04:00,11.4,59,3.8,8.6,9.4,0,0.00,0.0
2023-04-17T05:00,10.9,57,2.6,7.8,9.4,0,0.00,0.0
2023-04-17T06:00,10.3,58,2.3,7.3,8.7,0,0.00,0.0
2023-04-17T07:00,9.8,63,3.0,6.7,9.7,0,0.00,0.0
2023-04-17T08:00,11.3,60,3.9,8.0,13.0,0,0.00,67.0
2023-04-17T09:00,14.6,53,5.1,12.2,8.7,0,0.00,266.0
2023-04-17T10:00,18.1,46,6.3,16.5,4.7,0,0.00,487.0
2023-04-17T11:00,21.6,36,6.1,20.1,9.4,0,0.00,685.0
2023-04-17T12:00,22.9,32,5.1,20.4,18.6,0,0.00,838.0
2023-04-17T13:00,24.1,26,3.5,21.5,20.2,31,0.00,928.0
2023-04-17T14:00,25.2,25,3.8,22.7,20.9,13,0.00,959.0
2023-04-17T15:00,26.0,24,3.5,22.8,23.3,0,0.00,923.0
2023-04-17T16:00,26.1,24,3.7,22.3,24.8,77,0.00,821.0
2023-04-17T17:00,25.9,25,4.2,21.2,26.1,5,0.00,659.0
2023-04-17T18:00,25.2,26,4.5,20.0,26.3,62,0.00,462.0
2023-04-17T19:00,23.5,28,3.7,19.3,18.3,100,0.00,237.0
2023-04-17T20:00,21.3,34,4.7,17.8,14.9,100,0.00,54.0
2023-04-17T21:00,20.3,37,4.9,16.6,16.9,99,0.00,0.0
2023-04-17T22:00,19.6,39,5.2,15.8,18.1,98,0.00,0.0
2023-04-17T23:00,19.1,42,5.8,15.3,19.1,45,0.00,0.0
2023-04-18T00:00,18.6,44,6.0,14.7,20.2,97,0.00,0.0
2023-04-18T01:00,18.0,47,6.6,14.3,19.5,82,0.00,0.0
2023-04-18T02:00,17.6,51,7.5,14.1,20.2,12,0.00,0.0
2023-04-18T03:00,17.2,57,8.6,14.1,19.5,11,0.00,0.0
2023-04-18T04:00,16.7,61,9.2,13.7,19.5,0,0.00,0.0
2023-04-18T05:00,16.2,64,9.4,13.3,19.1,0,0.00,0.0
2023-04-18T06:00,15.9,66,9.4,12.9,18.9,0,0.00,0.0
2023-04-18T07:00,15.2,79,11.6,13.1,18.0,3,0.00,0.0
2023-04-18T08:00,16.2,76,12.1,14.6,15.6,5,0.00,63.0
2023-04-18T09:00,18.3,69,12.6,16.5,18.1,28,0.00,249.0
2023-04-18T10:00,20.5,66,13.9,18.6,22.0,100,0.00,424.0
2023-04-18T11:00,20.7,68,14.6,18.9,22.6,100,0.00,324.0
2023-04-18T12:00,22.1,64,15.0,19.3,30.3,100,0.00,476.0
2023-04-18T13:00,22.1,64,14.9,19.1,32.0,100,0.00,395.0
2023-04-18T14:00,23.4,59,15.0,20.0,34.7,100,0.00,549.0
2023-04-18T15:00,22.9,61,15.0,19.4,35.1,100,0.00,430.0
2023-04-18T16:00,22.5,62,14.9,19.3,33.2,100,0.00,347.0
2023-04-18T17:00,22.6,63,15.1,19.3,34.2,55,0.00,319.0
2023-04-18T18:00,22.9,60,14.8,19.8,31.7,87,0.00,325.0
2023-04-18T19:00,21.5,76,17.0,20.9,21.0,84,0.00,178.0
2023-04-18T20:00,20.7,83,17.7,19.2,29.6,91,0.20,9.0
2023-04-18T21:00,20.2,85,17.7,19.3,25.5,30,0.00,0.0
2023-04-18T22:00,19.8,91,18.3,19.4,23.7,4,0.00,0.0
2023-04-18T23:00,19.5,93,18.4,19.1,23.7,9,0.00,0.0
2023-04-19T00:00,19.5,91,18.0,19.3,21.4,2,0.00,0.0
2023-04-19T01:00,19.5,82,16.3,18.2,23.8,0,0.00,0.0
2023-04-19T02:00,18.9,77,14.7,17.1,23.0,8,0.00,0.0
2023-04-19T03:00,18.4,76,14.1,16.1,24.9,40,0.00,0.0
2023-04-19T04:00,18.0,80,14.4,16.3,22.4,100,0.00,0.0
2023-04-19T05:00,19.2,79,15.4,17.4,25.3,100,0.00,0.0
2023-04-19T06:00,19.4,82,16.2,18.0,24.5,100,0.00,0.0
2023-04-19T07:00,19.1,88,17.0,18.4,22.5,100,0.00,0.0
2023-04-19T08:00,19.8,86,17.4,18.9,24.4,100,0.00,14.0
2023-04-19T09:00,21.0,82,17.7,20.0,25.3,100,0.00,75.0
2023-04-19T10:00,21.4,79,17.7,20.1,27.9,100,0.00,144.0
2023-04-19T11:00,21.9,78,17.8,20.2,31.0,100,0.10,193.0
2023-04-19T12:00,23.6,70,18.0,21.6,33.9,100,0.10,336.0
2023-04-19T13:00,25.0,66,18.1,22.6,36.7,97,0.10,484.0
2023-04-19T14:00,26.0,61,18.0,23.8,35.1,100,0.00,562.0
2023-04-19T15:00,27.0,57,17.8,25.5,29.9,100,0.00,454.0
2023-04-19T16:00,26.6,60,18.2,24.9,32.5,58,0.10,315.0
2023-04-19T17:00,26.6,61,18.5,25.2,31.3,83,0.10,472.0
2023-04-19T18:00,24.5,72,19.1,24.8,21.4,73,0.50,197.0
2023-04-19T19:00,24.8,71,19.1,24.9,22.6,96,0.00,136.0
2023-04-19T20:00,24.0,73,18.8,23.0,29.5,23,0.00,52.0
2023-04-19T21:00,22.6,75,18.0,21.6,26.8,23,0.00,0.0
2023-04-19T22:00,23.0,74,18.1,21.6,30.4,7,0.00,0.0
2023-04-19T23:00,22.8,74,17.9,21.6,28.2,11,0.00,0.0
2023-04-20T00:00,22.2,76,17.9,21.1,27.8,10,0.00,0.0
2023-04-20T01:00,21.8,78,17.8,20.5,27.8,10,0.00,0.0
2023-04-20T02:00,21.1,81,17.8,20.0,27.1,8,0.00,0.0
2023-04-20T03:00,20.5,85,17.8,19.3,27.4,16,0.00,0.0
2023-04-20T04:00,20.0,86,17.6,19.3,23.6,100,0.00,0.0
2023-04-20T05:00,20.5,84,17.6,19.6,25.1,100,0.00,0.0
2023-04-20T06:00,20.5,85,17.8,19.5,26.0,100,0.00,0.0
2023-04-20T07:00,21.5,86,19.1,21.6,22.7,100,0.00,0.0
2023-04-20T08:00,22.3,85,19.6,22.7,22.2,100,0.10,42.0
2023-04-20T09:00,20.8,88,18.8,21.2,19.6,99,1.10,31.0
2023-04-20T10:00,22.3,80,18.6,22.4,21.4,100,0.00,307.0
2023-04-20T11:00,22.6,76,18.3,22.4,22.7,100,0.00,467.0
2023-04-20T12:00,22.1,80,18.5,23.3,13.2,92,0.00,261.0
2023-04-20T13:00,23.9,73,18.8,25.7,15.9,97,0.00,707.0
2023-04-20T14:00,25.8,67,19.2,27.6,16.3,92,0.10,697.0
2023-04-20T15:00,24.9,67,18.4,25.5,17.1,55,0.30,500.0
2023-04-20T16:00,26.5,60,18.1,28.2,10.5,84,0.10,596.0
2023-04-20T17:00,25.7,62,17.8,27.7,5.2,46,0.10,464.0
2023-04-20T18:00,25.1,65,18.0,26.6,10.0,52,0.50,360.0
2023-04-20T19:00,20.9,74,16.1,20.5,16.6,78,0.90,172.0
2023-04-20T20:00,19.4,77,15.2,17.9,22.4,100,2.20,24.0
2023-04-20T21:00,18.6,86,16.3,18.8,13.4,100,5.30,0.0
2023-04-20T22:00,18.6,91,17.0,19.2,13.2,100,2.30,0.0
2023-04-20T23:00,18.4,91,16.9,20.5,2.3,15,0.00,0.0
2023-04-21T00:00,17.6,94,16.6,19.0,6.0,36,0.00,0.0
2023-04-21T01:00,16.5,95,15.7,17.4,6.9,3,0.00,0.0
2023-04-21T02:00,16.6,95,15.8,17.5,7.5,9,0.00,0.0
2023-04-21T03:00,16.0,96,15.3,16.7,7.8,1,0.00,0.0
2023-04-21T04:00,15.9,92,14.6,15.9,10.0,0,0.00,0.0
2023-04-21T05:00,15.4,77,11.4,14.0,12.1,0,0.00,0.0
2023-04-21T06:00,14.4,73,9.8,12.4,13.8,3,0.00,0.0
2023-04-21T07:00,13.8,71,8.6,11.2,15.5,10,0.00,0.0
2023-04-21T08:00,15.2,66,9.0,11.9,20.8,10,0.00,74.0
2023-04-21T09:00,17.5,59,9.4,14.4,19.6,2,0.00,261.0
2023-04-21T10:00,19.3,51,9.0,16.0,20.8,0,0.00,482.0
2023-04-21T11:00,21.2,36,5.8,17.8,21.1,0,0.00,688.0
2023-04-21T12:00,22.5,29,3.8,19.0,23.5,0,0.00,846.0
2023-04-21T13:00,23.1,26,2.6,19.8,23.6,0,0.00,943.0
2023-04-21T14:00,23.7,23,1.1,20.9,20.5,0,0.00,977.0
2023-04-21T15:00,24.0,22,0.9,21.1,19.6,0,0.00,944.0
2023-04-21T16:00,24.0,22,0.8,21.3,15.4,0,0.00,842.0
2023-04-21T17:00,23.8,21,0.2,20.4,13.7,0,0.00,681.0
2023-04-21T18:00,23.0,23,0.4,19.0,13.1,0,0.00,479.0
2023-04-21T19:00,22.5,24,0.9,19.3,8.7,17,0.00,258.0
2023-04-21T20:00,19.5,35,3.8,17.0,7.2,26,0.00,62.0
2023-04-21T21:00,17.4,45,5.2,15.2,6.9,42,0.00,0.0
2023-04-21T22:00,15.8,54,6.5,13.9,6.6,6,0.00,0.0
2023-04-21T23:00,15.4,52,5.6,13.0,8.7,14,0.00,0.0
2023-04-22T00:00,14.1,54,4.9,11.6,8.7,43,0.00,0.0
2023-04-22T01:00,14.1,55,5.3,11.4,10.9,35,0.00,0.0
2023-04-22T02:00,14.4,54,5.2,11.1,14.5,72,0.00,0.0
2023-04-22T03:00,14.4,48,3.5,10.7,15.1,75,0.00,0.0
2023-04-22T04:00,13.6,50,3.3,10.6,10.3,49,0.00,0.0
2023-04-22T05:00,12.4,55,3.7,9.7,8.9,68,0.00,0.0
2023-04-22T06:00,11.0,63,4.2,8.5,7.8,4,0.00,0.0
2023-04-22T07:00,11.3,73,6.6,9.0,9.7,14,0.00,0.0
2023-04-22T08:00,13.5,67,7.5,12.2,4.8,43,0.00,79.0
2023-04-22T09:00,16.0,61,8.4,15.2,2.9,45,0.00,274.0
2023-04-22T10:00,18.5,55,9.1,17.4,5.8,49,0.00,488.0
2023-04-22T11:00,20.6,50,9.8,20.0,9.0,62,0.00,681.0
2023-04-22T12:00,22.0,46,9.9,21.9,11.0,90,0.00,815.0
2023-04-22T13:00,23.0,42,9.4,22.8,13.6,100,0.00,904.0
2023-04-22T14:00,22.5,42,8.9,20.3,13.3,100,0.00,527.0
2023-04-22T15:00,23.1,39,8.5,21.1,11.1,100,0.00,545.0
2023-04-22T16:00,23.0,37,7.5,21.2,8.2,100,0.00,485.0
2023-04-22T17:00,22.3,38,7.2,19.9,11.7,100,0.00,248.0
2023-04-22T18:00,21.3,41,7.7,18.5,15.0,100,0.00,96.0
2023-04-22T19:00,17.0,41,3.5,12.4,20.5,100,0.00,59.0
2023-04-22T20:00,15.3,40,1.8,9.9,24.5,100,0.00,34.0
2023-04-22T21:00,13.8,40,0.6,8.5,22.7,100,0.00,0.0
2023-04-22T22:00,13.1,43,0.9,7.8,23.4,100,0.00,0.0
2023-04-22T23:00,12.1,50,2.1,6.8,24.1,85,0.00,0.0
2023-04-23T00:00,11.2,56,2.8,5.9,25.0,94,0.00,0.0
2023-04-23T01:00,10.5,63,3.7,5.2,26.1,100,0.40,0.0
2023-04-23T02:00,10.4,67,4.4,5.4,25.1,92,0.30,0.0
2023-04-23T03:00,10.1,64,3.8,5.1,24.5,100,0.00,0.0
2023-04-23T04:00,9.9,65,3.7,5.2,21.5,100,0.00,0.0
2023-04-23T05:00,10.1,66,4.0,6.2,17.1,100,0.00,0.0
2023-04-23T06:00,9.7,75,5.4,5.9,18.1,100,0.50,0.0
2023-04-23T07:00,9.2,85,6.8,5.9,17.2,100,0.30,0.0
2023-04-23T08:00,9.2,88,7.3,6.3,15.9,100,0.70,9.0
2023-04-23T09:00,9.2,88,7.3,6.0,17.3,100,0.80,34.0
2023-04-23T10:00,9.9,85,7.6,6.8,17.1,100,0.70,116.0
2023-04-23T11:00,10.2,82,7.2,6.6,19.9,100,0.40,136.0
2023-04-23T12:00,11.6,72,6.7,8.0,19.5,100,0.10,370.0
2023-04-23T13:00,11.8,69,6.3,8.0,19.5,100,0.00,263.0
2023-04-23T14:00,13.6,59,5.8,9.8,19.8,100,0.00,586.0
2023-04-23T15:00,13.3,59,5.6,9.3,19.9,100,0.00,491.0
2023-04-23T16:00,13.4,58,5.2,9.4,19.2,4,0.00,552.0
2023-04-23T17:00,14.1,53,4.7,10.7,17.7,0,0.00,626.0
2023-04-23T18:00,14.0,54,4.9,10.5,15.6,0,0.00,444.0
2023-04-23T19:00,14.2,58,6.1,11.1,14.3,2,0.00,242.0
2023-04-23T20:00,12.9,65,6.3,10.1,12.6,99,0.00,45.0
2023-04-23T21:00,12.4,67,6.4,9.9,11.5,100,0.00,0.0
2023-04-23T22:00,12.2,68,6.6,9.8,10.5,97,0.00,0.0
2023-04-23T23:00,11.9,70,6.7,9.9,8.1,98,0.00,0.0
2023-04-24T00:00,11.6,73,6.8,9.6,7.6,97,0.00,0.0
2023-04-24T01:00,11.1,75,6.8,9.0,8.2,38,0.00,0.0
2023-04-24T02:00,10.1,78,6.3,8.2,7.0,38,0.00,0.0
2023-04-24T03:00,9.1,80,5.9,7.1,6.5,77,0.00,0.0
2023-04-24T04:00,8.3,83,5.7,6.2,7.3,70,0.00,0.0
2023-04-24T05:00,8.1,85,5.7,5.7,8.6,48,0.00,0.0
2023-04-24T06:00,7.8,87,5.8,5.4,9.2,42,0.00,0.0
2023-04-24T07:00,7.8,85,5.3,5.0,10.7,24,0.00,1.0
2023-04-24T08:00,9.0,78,5.3,6.1,12.0,20,0.00,65.0
2023-04-24T09:00,11.1,66,4.9,8.3,10.5,22,0.00,261.0
2023-04-24T10:00,12.9,58,5.0,10.7,7.0,19,0.00,478.0
2023-04-24T11:00,14.6,52,4.8,12.5,10.2,14,0.00,661.0
2023-04-24T12:00,16.0,46,4.6,14.5,12.3,23,0.00,830.0
2023-04-24T13:00,17.2,45,5.2,16.2,12.8,33,0.00,915.0
2023-04-24T14:00,18.4,45,6.1,17.5,13.8,72,0.00,936.0
2023-04-24T15:00,19.4,43,6.4,18.3,14.9,38,0.00,914.0
2023-04-24T16:00,19.9,42,6.7,17.9,17.2,97,0.00,812.0
2023-04-24T17:00,19.6,44,7.1,16.5,16.9,81,0.00,581.0
2023-04-24T18:00,19.0,47,7.3,15.7,18.2,47,0.00,328.0
2023-04-24T19:00,19.4,48,8.1,17.0,12.9,69,0.00,238.0
2023-04-24T20:00,17.4,68,11.5,16.5,9.6,100,0.90,15.0
2023-04-24T21:00,16.2,74,11.6,13.7,20.7,100,0.10,0.0
2023-04-24T22:00,15.4,79,11.8,13.0,19.9,100,0.90,0.0
2023-04-24T23:00,15.1,81,11.9,13.6,14.3,23,0.00,0.0
2023-04-25T00:00,14.7,83,11.8,14.3,6.8,100,0.00,0.0
2023-04-25T01:00,14.5,86,12.2,14.3,5.9,100,0.00,0.0
2023-04-25T02:00,14.9,82,11.9,14.4,7.6,100,0.00,0.0
2023-04-25T03:00,14.5,81,11.2,13.1,12.4,100,0.00,0.0
2023-04-25T04:00,14.0,82,10.9,12.6,11.6,100,0.30,0.0
2023-04-25T05:00,13.4,87,11.4,12.0,12.9,100,0.50,0.0
2023-04-25T06:00,13.0,89,11.2,11.2,14.8,100,0.40,0.0
2023-04-25T07:00,13.9,85,11.5,13.1,9.0,100,0.10,0.0
2023-04-25T08:00,14.1,88,12.1,13.3,9.7,100,0.20,15.0
2023-04-25T09:00,14.3,85,11.9,13.3,11.0,100,0.20,49.0
2023-04-25T10:00,14.6,85,12.1,13.2,14.0,100,0.00,73.0
2023-04-25T11:00,14.8,85,12.3,13.1,16.2,100,0.40,122.0
2023-04-25T12:00,15.8,82,12.7,14.2,16.6,100,0.10,231.0
2023-04-25T13:00,16.9,75,12.4,14.5,21.2,90,0.00,291.0
2023-04-25T14:00,18.6,68,12.6,16.4,21.8,90,0.00,573.0
2023-04-25T15:00,20.0,66,13.4,19.6,19.0,100,0.40,805.0
2023-04-25T16:00,21.0,60,13.0,19.5,17.4,100,0.10,465.0
2023-04-25T17:00,21.5,58,12.9,19.3,20.9,79,0.00,277.0
2023-04-25T18:00,22.2,55,12.8,20.2,19.4,100,0.00,339.0
2023-04-25T19:00,20.8,62,13.3,19.8,13.7,100,0.00,120.0
2023-04-25T20:00,16.9,90,15.2,17.3,8.7,100,9.70,35.0
2023-04-25T21:00,17.2,86,14.9,16.3,17.7,88,0.20,0.0
2023-04-25T22:00,16.0,93,14.9,15.4,15.5,52,0.00,0.0
2023-04-25T23:00,15.9,92,14.5,14.3,21.1,100,0.00,0.0
2023-04-26T00:00,16.0,93,14.8,14.7,19.8,97,0.20,0.0
2023-04-26T01:00,16.0,95,15.2,15.4,16.4,60,1.60,0.0
2023-04-26T02:00,15.6,95,14.9,15.4,12.3,100,0.80,0.0
2023-04-26T03:00,15.5,96,14.9,15.5,10.9,100,7.50,0.0
2023-04-26T04:00,15.2,97,14.8,14.6,15.5,100,3.90,0.0
2023-04-26T05:00,15.4,93,14.2,14.6,15.0,66,4.90,0.0
2023-04-26T06:00,15.4,92,14.1,14.6,14.8,56,14.10,0.0
2023-04-26T07:00,14.1,95,13.2,11.9,22.0,100,5.70,1.0
2023-04-26T08:00,14.8,91,13.4,13.2,18.4,100,0.00,73.0
2023-04-26T09:00,16.2,87,14.1,14.5,21.0,100,0.00,152.0
2023-04-26T10:00,16.4,89,14.6,15.5,16.3,100,1.40,110.0
2023-04-26T11:00,16.2,91,14.8,14.8,20.9,100,1.10,140.0
2023-04-26T12:00,19.5,80,16.0,17.7,27.0,100,0.10,425.0
2023-04-26T13:00,19.1,84,16.4,17.7,24.8,99,0.10,241.0
2023-04-26T14:00,20.5,79,16.6,19.5,22.5,100,0.10,294.0
2023-04-26T15:00,22.4,71,17.0,21.1,25.6,100,0.10,525.0
2023-04-26T16:00,21.5,73,16.5,20.7,21.4,100,0.00,221.0
2023-04-26T17:00,21.4,74,16.5,20.3,22.7,100,0.00,181.0
2023-04-26T18:00,20.1,81,16.8,19.6,20.3,100,0.00,117.0
2023-04-26T19:00,15.8,89,14.0,13.8,22.8,100,0.00,99.0
2023-04-26T20:00,15.7,92,14.4,15.2,13.2,100,1.50,11.0
2023-04-26T21:00,15.7,92,14.4,15.6,10.5,100,0.00,0.0
2023-04-26T22:00,15.0,93,13.9,14.2,14.5,100,1.70,0.0
2023-04-26T23:00,15.0,93,13.8,13.2,20.6,100,0.10,0.0
2023-04-27T00:00,14.7,93,13.5,13.8,14.2,51,0.10,0.0
2023-04-27T01:00,13.6,97,13.1,13.9,4.7,100,0.00,0.0
2023-04-27T02:00,14.1,96,13.4,14.4,5.5,100,0.00,0.0
2023-04-27T03:00,14.3,96,13.6,13.8,11.2,100,0.00,0.0
2023-04-27T04:00,14.1,95,13.4,13.9,9.2,100,0.00,0.0
2023-04-27T05:00,13.6,95,12.9,13.0,10.6,89,0.00,0.0
2023-04-27T06:00,13.4,94,12.4,12.3,12.4,26,0.00,0.0
2023-04-27T07:00,15.0,96,14.4,15.1,9.2,1,0.00,1.0
2023-04-27T08:00,15.6,88,13.7,13.8,20.7,85,0.00,67.0
2023-04-27T09:00,16.1,81,12.8,13.9,20.8,1,0.00,185.0
2023-04-27T10:00,17.5,67,11.1,14.3,23.9,9,0.00,484.0
2023-04-27T11:00,18.5,60,10.7,15.5,26.2,100,0.00,667.0
2023-04-27T12:00,18.0,64,11.0,14.5,25.6,100,0.00,437.0
2023-04-27T13:00,18.5,60,10.6,15.6,21.6,100,0.00,536.0
2023-04-27T14:00,18.9,59,10.7,16.3,22.7,100,0.00,668.0
2023-04-27T15:00,18.9,58,10.4,16.0,20.6,100,0.00,420.0
2023-04-27T16:00,19.4,58,10.8,16.6,20.3,100,0.00,412.0
2023-04-27T17:00,19.9,54,10.4,17.3,18.7,51,0.00,347.0
2023-04-27T18:00,20.4,51,9.9,17.7,18.2,17,0.00,381.0
2023-04-27T19:00,19.0,59,10.7,17.7,10.6,1,0.00,242.0
2023-04-27T20:00,17.0,69,11.3,16.5,5.9,6,0.00,68.0
2023-04-27T21:00,14.8,79,11.2,14.0,7.9,6,0.00,0.0
2023-04-27T22:00,14.2,82,11.1,13.5,7.1,0,0.00,0.0
2023-04-27T23:00,12.8,88,10.9,12.0,7.4,0,0.00,0.0
2023-04-28T00:00,12.1,91,10.6,11.3,7.1,9,0.00,0.0
2023-04-28T01:00,12.1,91,10.6,11.2,7.3,0,0.00,0.0
2023-04-28T02:00,11.5,94,10.6,10.7,6.5,0,0.00,0.0
2023-04-28T03:00,11.4,95,10.6,10.3,9.3,0,0.00,0.0
2023-04-28T04:00,11.4,94,10.5,10.4,8.6,0,0.00,0.0
2023-04-28T05:00,10.9,95,10.1,10.0,6.7,0,0.00,0.0
2023-04-28T06:00,10.8,96,10.1,9.8,6.8,0,0.00,0.0
2023-04-28T07:00,10.6,95,9.9,9.2,9.7,0,0.00,2.0
2023-04-28T08:00,12.6,89,10.9,10.6,15.6,13,0.00,92.0
2023-04-28T09:00,15.6,77,11.5,13.9,14.9,86,0.00,276.0
2023-04-28T10:00,17.8,68,11.8,15.9,16.6,78,0.00,382.0
2023-04-28T11:00,19.8,63,12.5,18.4,16.3,89,0.00,596.0
2023-04-28T12:00,21.5,61,13.6,21.2,17.6,99,0.00,784.0
2023-04-28T13:00,22.9,60,14.6,23.0,18.1,100,0.00,793.0
2023-04-28T14:00,23.3,61,15.4,23.1,18.3,88,0.10,677.0
2023-04-28T15:00,21.5,72,16.1,21.0,17.4,100,4.70,490.0
2023-04-28T16:00,18.7,88,16.6,19.8,8.5,100,3.30,78.0
2023-04-28T17:00,18.4,86,16.1,19.4,7.8,100,2.70,125.0
2023-04-28T18:00,17.0,81,13.9,14.1,28.4,100,1.20,113.0
2023-04-28T19:00,16.6,82,13.5,14.1,25.4,100,0.90,49.0
2023-04-28T20:00,15.8,85,13.2,13.9,19.8,100,1.10,16.0
2023-04-28T21:00,15.4,84,12.8,13.3,19.7,100,0.10,0.0
2023-04-28T22:00,14.0,82,11.1,10.6,25.3,100,0.90,0.0
2023-04-28T23:00,13.1,82,10.1,9.3,26.6,100,0.00,0.0
2023-04-29T00:00,12.8,78,9.1,8.7,26.3,100,0.00,0.0
2023-04-29T01:00,12.5,78,8.8,8.7,23.8,32,0.00,0.0
2023-04-29T02:00,12.1,80,8.8,8.2,24.3,33,0.00,0.0
2023-04-29T03:00,11.6,80,8.4,8.0,21.7,34,0.00,0.0
2023-04-29T04:00,11.5,77,7.6,7.6,22.3,35,0.00,0.0
2023-04-29T05:00,11.3,75,7.0,7.4,21.3,21,0.00,0.0
2023-04-29T06:00,11.2,73,6.6,7.2,21.7,99,0.00,0.0
2023-04-29T07:00,11.6,75,7.3,7.5,22.9,100,0.00,1.0
2023-04-29T08:00,11.6,71,6.6,7.1,24.6,24,0.00,63.0
2023-04-29T09:00,12.3,66,6.1,7.3,27.6,65,0.00,239.0
2023-04-29T10:00,14.1,63,7.1,8.8,31.1,100,0.00,442.0
2023-04-29T11:00,15.4,60,7.7,10.9,27.2,100,0.00,459.0
2023-04-29T12:00,17.4,53,7.6,12.6,28.0,100,0.00,525.0
2023-04-29T13:00,18.0,50,7.2,13.2,27.7,48,0.00,458.0
2023-04-29T14:00,19.7,43,6.9,15.6,27.2,63,0.00,699.0
2023-04-29T15:00,20.1,40,6.2,15.9,27.1,0,0.00,696.0
2023-04-29T16:00,20.8,38,5.9,17.1,26.6,0,0.00,832.0
2023-04-29T17:00,20.5,37,5.3,16.1,27.3,0,0.00,689.0
2023-04-29T18:00,20.4,35,4.6,15.4,25.3,0,0.00,494.0
2023-04-29T19:00,19.8,41,6.2,16.9,13.1,0,0.00,275.0
2023-04-29T20:00,17.2,48,5.9,14.7,10.0,0,0.00,76.0
2023-04-29T21:00,15.6,52,5.8,13.1,9.9,0,0.00,0.0
2023-04-29T22:00,14.6,56,5.9,12.1,9.4,0,0.00,0.0
2023-04-29T23:00,13.2,62,6.2,11.1,8.0,0,0.00,0.0
2023-04-30T00:00,12.3,67,6.3,10.2,7.8,0,0.00,0.0
2023-04-30T01:00,12.2,69,6.8,9.9,10.2,0,0.00,0.0
2023-04-30T02:00,12.4,67,6.5,10.1,10.2,0,0.00,0.0
2023-04-30T03:00,12.7,64,5.9,9.9,12.4,0,0.00,0.0
2023-04-30T04:00,12.8,62,5.7,10.1,10.9,0,0.00,0.0
2023-04-30T05:00,12.2,65,5.8,9.8,9.1,0,0.00,0.0
2023-04-30T06:00,11.9,66,5.8,9.6,8.4,0,0.00,0.0
2023-04-30T07:00,14.0,55,5.1,10.9,13.3,0,0.00,2.0
2023-04-30T08:00,15.2,58,7.1,13.3,8.1,1,0.00,101.0
2023-04-30T09:00,18.0,54,8.6,16.5,7.5,0,0.00,302.0
2023-04-30T10:00,20.1,49,9.1,18.5,9.4,6,0.00,516.0
2023-04-30T11:00,22.5,44,9.7,22.0,9.0,0,0.00,705.0
2023-04-30T12:00,24.0,43,10.6,24.5,10.1,0,0.00,853.0
2023-04-30T13:00,25.0,40,10.2,25.7,10.7,0,0.00,943.0
2023-04-30T14:00,25.8,38,10.2,26.4,12.4,0,0.00,970.0
2023-04-30T15:00,26.0,40,11.4,26.7,12.6,4,0.00,930.0
2023-04-30T16:00,26.0,41,11.8,26.2,12.7,7,0.00,827.0
2023-04-30T17:00,25.6,40,11.1,24.2,15.8,1,0.00,669.0
